2025-12-10 20:02:30,851:DEBUG:discord.client: on_ready has successfully been registered as an event
2025-12-10 20:02:30,851:DEBUG:discord.client: on_member_join has successfully been registered as an event
2025-12-10 20:02:30,851:DEBUG:discord.client: on_message has successfully been registered as an event
2025-12-10 20:02:30,851:DEBUG:discord.client: on_command_error has successfully been registered as an event
[2025-12-10 20:02:30] [DEBUG   ] asyncio: Using proactor: IocpProactor
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 4, 'd': {'video_codec': 'H264', 'secure_frames_version': 0, 'secret_key': [210, 242, 216, 33, 212, 248, 248, 188, 203, 152, 227, 118, 56, 174, 187, 37, 40, 202, 188, 195, 111, 188, 121, 214, 245, 221, 204, 22, 238, 84, 143, 242], 'mode': 'aead_xchacha20_poly1305_rtpsize', 'media_session_id': 'f58437b91a1b79241d675e16bea55e34', 'dave_protocol_version': 0, 'audio_codec': 'opus'}}
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'op': 4, 'd': {'video_codec': 'H264', 'secure_frames_version': 0, 'secret_key': [210, 242, 216, 33, 212, 248, 248, 188, 203, 152, 227, 118, 56, 174, 187, 37, 40, 202, 188, 195, 111, 188, 121, 214, 245, 221, 204, 22, 238, 84, 143, 242], 'mode': 'aead_xchacha20_poly1305_rtpsize', 'media_session_id': 'f58437b91a1b79241d675e16bea55e34', 'dave_protocol_version': 0, 'audio_codec': 'opus'}}
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: received secret key for voice connection
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: received secret key for voice connection
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 10199}}.
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: Sending voice websocket frame: {'op': 5, 'd': {'speaking': 0, 'delay': 0, 'ssrc': 10199}}.
[2025-12-10 20:02:47] [DEBUG   ] discord.voice_state: Connection state changed to connected
[2025-12-10 20:02:47] [DEBUG   ] discord.voice_state: Connection state changed to connected
[2025-12-10 20:02:47] [INFO    ] discord.voice_state: Voice connection complete.
[2025-12-10 20:02:47] [INFO    ] discord.voice_state: Voice connection complete.
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'seq': 3, 'op': 15, 'd': {'any': 100}}
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: Voice websocket frame received: {'seq': 3, 'op': 15, 'd': {'any': 100}}
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-10T23:02:47.369000+00:00', 'pinned': False, 'nonce': '17164842442894904700', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['953357419092783155', '1442649496982130771'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-24T22:54:03.311000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1448449901305401355', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Entrei no canal: **sala de gravação**', 'components': [], 'channel_type': 0, 'channel_id': '953355814129766400', 'author': {'username': 'zeni_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1442644079686193363', 'global_name': None, 'display_name_styles': None, 'discriminator': '8787', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 12, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-10T23:02:47.369000+00:00', 'pinned': False, 'nonce': '17164842442894904700', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['953357419092783155', '1442649496982130771'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-24T22:54:03.311000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1448449901305401355', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Entrei no canal: **sala de gravação**', 'components': [], 'channel_type': 0, 'channel_id': '953355814129766400', 'author': {'username': 'zeni_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1442644079686193363', 'global_name': None, 'display_name_styles': None, 'discriminator': '8787', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:47] [DEBUG   ] discord.client: Dispatching event message
[2025-12-10 20:02:47] [DEBUG   ] discord.client: Dispatching event message
[2025-12-10 20:02:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages with {"content":"Entrei no canal: **sala de grava\u00e7\u00e3o**","components":[],"nonce":"17164842442894904700","enforce_nonce":true,"tts":false} has returned 200
[2025-12-10 20:02:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages with {"content":"Entrei no canal: **sala de grava\u00e7\u00e3o**","components":[],"nonce":"17164842442894904700","enforce_nonce":true,"tts":false} has returned 200
[2025-12-10 20:02:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages has received {'type': 0, 'content': 'Entrei no canal: **sala de gravação**', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-10T23:02:47.369000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1448449901305401355', 'channel_id': '953355814129766400', 'author': {'id': '1442644079686193363', 'username': 'zeni_bot', 'avatar': None, 'discriminator': '8787', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17164842442894904700'}
[2025-12-10 20:02:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages has received {'type': 0, 'content': 'Entrei no canal: **sala de gravação**', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-10T23:02:47.369000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1448449901305401355', 'channel_id': '953355814129766400', 'author': {'id': '1442644079686193363', 'username': 'zeni_bot', 'avatar': None, 'discriminator': '8787', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17164842442894904700'}
[2025-12-10 20:02:47] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-10 20:02:47] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-10 20:02:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 13, 'op': 0, 'd': {'user_id': '713560579260022815', 'timestamp': 1765407770, 'member': {'user': {'username': 'el_chavo_v', 'public_flags': 0, 'primary_guild': None, 'id': '713560579260022815', 'global_name': 'El_Chavo', 'display_name_styles': None, 'display_name': 'El_Chavo', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'cc468a6530234485a7268c28126890ac'}, 'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '953355814129766400', 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 13, 'op': 0, 'd': {'user_id': '713560579260022815', 'timestamp': 1765407770, 'member': {'user': {'username': 'el_chavo_v', 'public_flags': 0, 'primary_guild': None, 'id': '713560579260022815', 'global_name': 'El_Chavo', 'display_name_styles': None, 'display_name': 'El_Chavo', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'cc468a6530234485a7268c28126890ac'}, 'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '953355814129766400', 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:50] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-10 20:02:50] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-10 20:02:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-10 20:02:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 14, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-10T23:02:50.925000+00:00', 'pinned': False, 'nonce': '1448449915695923200', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1448449916220342382', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!leave', 'components': [], 'channel_type': 0, 'channel_id': '953355814129766400', 'author': {'username': 'el_chavo_v', 'public_flags': 0, 'primary_guild': None, 'id': '713560579260022815', 'global_name': 'El_Chavo', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'cc468a6530234485a7268c28126890ac'}, 'attachments': [], 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 14, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-10T23:02:50.925000+00:00', 'pinned': False, 'nonce': '1448449915695923200', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1448449916220342382', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!leave', 'components': [], 'channel_type': 0, 'channel_id': '953355814129766400', 'author': {'username': 'el_chavo_v', 'public_flags': 0, 'primary_guild': None, 'id': '713560579260022815', 'global_name': 'El_Chavo', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'cc468a6530234485a7268c28126890ac'}, 'attachments': [], 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event message
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event message
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event command
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event command
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 15, 'op': 0, 'd': {'member': {'user': {'username': 'el_chavo_v', 'public_flags': 0, 'primary_guild': None, 'id': '713560579260022815', 'global_name': 'El_Chavo', 'display_name_styles': None, 'display_name': 'El_Chavo', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'cc468a6530234485a7268c28126890ac'}, 'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '713560579260022815', 'suppress': False, 'session_id': '7614dd3c87a35c52ea967cc7cd6a3c7a', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '899003658337914880', 'discoverable': True, 'deaf': False, 'channel_id': '953355516896247859'}}
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 15, 'op': 0, 'd': {'member': {'user': {'username': 'el_chavo_v', 'public_flags': 0, 'primary_guild': None, 'id': '713560579260022815', 'global_name': 'El_Chavo', 'display_name_styles': None, 'display_name': 'El_Chavo', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'cc468a6530234485a7268c28126890ac'}, 'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '713560579260022815', 'suppress': False, 'session_id': '7614dd3c87a35c52ea967cc7cd6a3c7a', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '899003658337914880', 'discoverable': True, 'deaf': False, 'channel_id': '953355516896247859'}}
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-12-10 20:02:51] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/guilds/899003658337914880/members/713560579260022815 with {"mute":false} has returned 200
[2025-12-10 20:02:51] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/guilds/899003658337914880/members/713560579260022815 with {"mute":false} has returned 200
[2025-12-10 20:02:51] [DEBUG   ] discord.http: PATCH /guilds/{guild_id}/members/{user_id} has found its initial rate limit bucket hash (c7f060a5d9790cb6f53000110a7b7edf).
[2025-12-10 20:02:51] [DEBUG   ] discord.http: PATCH /guilds/{guild_id}/members/{user_id} has found its initial rate limit bucket hash (c7f060a5d9790cb6f53000110a7b7edf).
[2025-12-10 20:02:51] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/guilds/899003658337914880/members/713560579260022815 has received {'avatar': None, 'banner': None, 'communication_disabled_until': None, 'flags': 0, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'nick': None, 'pending': False, 'premium_since': None, 'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'unusual_dm_activity_until': None, 'collectibles': None, 'display_name_styles': None, 'user': {'id': '713560579260022815', 'username': 'el_chavo_v', 'avatar': 'cc468a6530234485a7268c28126890ac', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'El_Chavo', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'mute': False, 'deaf': False}
[2025-12-10 20:02:51] [DEBUG   ] discord.http: PATCH https://discord.com/api/v10/guilds/899003658337914880/members/713560579260022815 has received {'avatar': None, 'banner': None, 'communication_disabled_until': None, 'flags': 0, 'joined_at': '2021-10-16T18:39:34.884000+00:00', 'nick': None, 'pending': False, 'premium_since': None, 'roles': ['953353897924231168', '953357419092783155', '1447955914945593396'], 'unusual_dm_activity_until': None, 'collectibles': None, 'display_name_styles': None, 'user': {'id': '713560579260022815', 'username': 'el_chavo_v', 'avatar': 'cc468a6530234485a7268c28126890ac', 'discriminator': '0', 'public_flags': 0, 'flags': 0, 'banner': None, 'accent_color': None, 'global_name': 'El_Chavo', 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'mute': False, 'deaf': False}
[2025-12-10 20:02:51] [INFO    ] discord.voice_state: The voice handshake is being terminated for Channel ID 953355516896247859 (Guild ID 899003658337914880)
[2025-12-10 20:02:51] [INFO    ] discord.voice_state: The voice handshake is being terminated for Channel ID 953355516896247859 (Guild ID 899003658337914880)
[2025-12-10 20:02:51] [DEBUG   ] discord.voice_state: Connection state changed to disconnected
[2025-12-10 20:02:51] [DEBUG   ] discord.voice_state: Connection state changed to disconnected
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 899003658337914880, 'channel_id': None, 'self_mute': False, 'self_deaf': False}}.
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: Updating our voice state to {'op': 4, 'd': {'guild_id': 899003658337914880, 'channel_id': None, 'self_mute': False, 'self_deaf': False}}.
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: Received voice WSMessage(type=<WSMsgType.CLOSING: 256>, data=None, extra=None)
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: Received voice WSMessage(type=<WSMsgType.CLOSING: 256>, data=None, extra=None)
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 16, 'op': 0, 'd': {'member': {'user': {'username': 'zeni_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1442644079686193363', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '8787', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['953357419092783155', '1442649496982130771'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-24T22:54:03.311000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1442644079686193363', 'suppress': False, 'session_id': 'fb15644d117296701d7501fcc7a8c295', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '899003658337914880', 'deaf': False, 'channel_id': None}}
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 16, 'op': 0, 'd': {'member': {'user': {'username': 'zeni_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1442644079686193363', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '8787', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['953357419092783155', '1442649496982130771'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-24T22:54:03.311000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'user_id': '1442644079686193363', 'suppress': False, 'session_id': 'fb15644d117296701d7501fcc7a8c295', 'self_video': False, 'self_mute': False, 'self_deaf': False, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '899003658337914880', 'deaf': False, 'channel_id': None}}
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 17, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-10T23:02:51.730000+00:00', 'pinned': False, 'nonce': '15215285419920622813', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['953357419092783155', '1442649496982130771'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-24T22:54:03.311000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1448449919596892200', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Saí do canal de voz.', 'components': [], 'channel_type': 0, 'channel_id': '953355814129766400', 'author': {'username': 'zeni_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1442644079686193363', 'global_name': None, 'display_name_styles': None, 'discriminator': '8787', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 17, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-10T23:02:51.730000+00:00', 'pinned': False, 'nonce': '15215285419920622813', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['953357419092783155', '1442649496982130771'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-24T22:54:03.311000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1448449919596892200', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Saí do canal de voz.', 'components': [], 'channel_type': 0, 'channel_id': '953355814129766400', 'author': {'username': 'zeni_bot', 'public_flags': 0, 'primary_guild': None, 'id': '1442644079686193363', 'global_name': None, 'display_name_styles': None, 'discriminator': '8787', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '899003658337914880'}}
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event message
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event message
[2025-12-10 20:02:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages with {"content":"Sa\u00ed do canal de voz.","components":[],"nonce":"15215285419920622813","enforce_nonce":true,"tts":false} has returned 200
[2025-12-10 20:02:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages with {"content":"Sa\u00ed do canal de voz.","components":[],"nonce":"15215285419920622813","enforce_nonce":true,"tts":false} has returned 200
[2025-12-10 20:02:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages has received {'type': 0, 'content': 'Saí do canal de voz.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-10T23:02:51.730000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1448449919596892200', 'channel_id': '953355814129766400', 'author': {'id': '1442644079686193363', 'username': 'zeni_bot', 'avatar': None, 'discriminator': '8787', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15215285419920622813'}
[2025-12-10 20:02:51] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/953355814129766400/messages has received {'type': 0, 'content': 'Saí do canal de voz.', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-10T23:02:51.730000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1448449919596892200', 'channel_id': '953355814129766400', 'author': {'id': '1442644079686193363', 'username': 'zeni_bot', 'avatar': None, 'discriminator': '8787', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '15215285419920622813'}
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-12-10 20:02:51] [DEBUG   ] discord.client: Dispatching event command_completion
